3.8589000000000002,3.8595000000000002,2019-01-02 13:05:00.0000000
3.7677,3.7683,2019-01-03 13:05:00.0000000
3.7621000000000002,3.7627000000000002,2019-01-04 13:06:00.0000000
3.7056,3.7061999999999999,2019-01-07 13:10:00.0000000
3.7202000000000002,3.7208000000000001,2019-01-08 13:09:00.0000000
3.6924999999999999,3.6930999999999998,2019-01-09 13:22:00.0000000
3.6863000000000001,3.6869000000000001,2019-01-10 13:03:00.0000000
3.7134999999999998,3.7141000000000002,2019-01-11 13:10:00.0000000
3.7254999999999998,3.726,2019-01-14 13:08:00.0000000
3.7042999999999999,3.7048999999999999,2019-01-15 13:14:00.0000000
3.7191000000000001,3.7197,2019-01-16 13:08:00.0000000
3.7585000000000002,3.7591000000000001,2019-01-17 13:11:00.0000000
3.7480000000000002,3.7486000000000002,2019-01-18 13:10:00.0000000
3.7698999999999998,3.7705000000000002,2019-01-21 13:06:00.0000000
3.7608999999999999,3.7614999999999998,2019-01-22 13:12:00.0000000
3.7988,3.7993999999999999,2019-01-23 13:07:00.0000000
3.7808999999999999,3.7814999999999999,2019-01-24 13:09:00.0000000
3.7612999999999999,3.7625999999999999,2019-01-25 13:06:00.0000000
3.7669999999999999,3.7675999999999998,2019-01-28 13:09:00.0000000
3.7364000000000002,3.7370000000000001,2019-01-29 13:20:00.0000000
3.7145000000000001,3.7151000000000001,2019-01-30 13:09:00.0000000
3.6513,3.6518999999999999,2019-01-31 13:03:00.0000000
3.6688000000000001,3.6694,2019-02-01 13:09:00.0000000
3.6749999999999998,3.6756000000000002,2019-02-04 13:12:00.0000000
3.6735000000000002,3.6741000000000001,2019-02-05 13:11:00.0000000
3.7012999999999998,3.7019000000000002,2019-02-06 13:12:00.0000000
3.7187000000000001,3.7193000000000001,2019-02-07 13:12:00.0000000
3.7178,3.7183999999999999,2019-02-08 13:04:00.0000000
3.7385000000000002,3.7391000000000001,2019-02-11 13:11:00.0000000
3.7290000000000001,3.7296,2019-02-12 13:10:00.0000000
3.7271000000000001,3.7277,2019-02-13 13:07:00.0000000
3.7749999999999999,3.7755999999999998,2019-02-14 13:08:00.0000000
3.7149000000000001,3.7155,2019-02-15 13:03:00.0000000
3.7309999999999999,3.7315999999999998,2019-02-18 13:11:00.0000000
3.7200000000000002,3.7206000000000001,2019-02-19 13:10:00.0000000
3.7094,3.71,2019-02-20 13:11:00.0000000
3.7589000000000001,3.7595000000000001,2019-02-21 13:12:00.0000000
3.7423999999999999,3.7429999999999999,2019-02-22 13:05:00.0000000
3.7279,3.7284999999999999,2019-02-25 13:05:00.0000000
3.7589000000000001,3.7595000000000001,2019-02-26 13:03:00.0000000
3.7345000000000002,3.7351000000000001,2019-02-27 13:11:00.0000000
3.7378999999999998,3.7385000000000002,2019-02-28 13:08:00.0000000
3.7826,3.7831999999999999,2019-03-01 13:25:00.0000000
3.8296999999999999,3.8302999999999998,2019-03-06 15:42:00.0000000
3.8481000000000001,3.8487,2019-03-07 13:10:00.0000000
3.8672,3.8677999999999999,2019-03-08 13:03:00.0000000
3.8454999999999999,3.8460999999999999,2019-03-11 13:06:00.0000000
3.8123,3.8129,2019-03-12 13:03:00.0000000
3.8258999999999999,3.8264999999999998,2019-03-13 13:08:00.0000000
3.8321000000000001,3.8327,2019-03-14 13:05:00.0000000
3.8338000000000001,3.8344,2019-03-15 13:09:00.0000000
3.8105000000000002,3.8111000000000002,2019-03-18 13:11:00.0000000
3.7755999999999998,3.7761999999999998,2019-03-19 13:07:00.0000000
3.7890999999999999,3.7896999999999998,2019-03-20 13:09:00.0000000
3.7961,3.7967,2019-03-21 13:04:00.0000000
3.8809,3.8815,2019-03-22 13:04:00.0000000
3.8763999999999998,3.8769999999999998,2019-03-25 13:05:00.0000000
3.8639999999999999,3.8645999999999998,2019-03-26 13:11:00.0000000
3.9382999999999999,3.9388999999999998,2019-03-27 13:05:00.0000000
3.9676,3.9681999999999999,2019-03-28 13:06:00.0000000
3.8961000000000001,3.8967000000000001,2019-03-29 13:05:00.0000000
3.8675999999999999,3.8681999999999999,2019-04-01 13:12:00.0000000
3.8654999999999999,3.8660999999999999,2019-04-02 13:07:00.0000000
3.843,3.8435999999999999,2019-04-03 13:09:00.0000000
3.8706999999999998,3.8713000000000002,2019-04-04 13:05:00.0000000
3.8616000000000001,3.8622000000000001,2019-04-05 13:11:00.0000000
3.8652000000000002,3.8658000000000001,2019-04-08 13:03:00.0000000
3.8557000000000001,3.8563000000000001,2019-04-09 13:03:00.0000000
3.8338999999999999,3.8344999999999998,2019-04-10 13:05:00.0000000
3.8393000000000002,3.8399000000000001,2019-04-11 13:08:00.0000000
3.8679000000000001,3.8685,2019-04-12 13:10:00.0000000
3.8723999999999998,3.8730000000000002,2019-04-15 13:05:00.0000000
3.8906999999999998,3.8913000000000002,2019-04-16 13:12:00.0000000
3.9218999999999999,3.9224999999999999,2019-04-17 13:07:00.0000000
3.9363999999999999,3.9369999999999998,2019-04-18 13:10:00.0000000
3.9224000000000001,3.923,2019-04-22 13:10:00.0000000
3.9430000000000001,3.9436,2019-04-23 13:09:00.0000000
3.9624000000000001,3.9630000000000001,2019-04-24 13:04:00.0000000
3.9719000000000002,3.9725000000000001,2019-04-25 13:11:00.0000000
3.9346999999999999,3.9352999999999998,2019-04-26 13:12:00.0000000
3.9358,3.9363999999999999,2019-04-29 13:11:00.0000000
3.9447000000000001,3.9453,2019-04-30 13:07:00.0000000
3.9643999999999999,3.9649999999999999,2019-05-02 13:11:00.0000000
